DATE,REGION,GOUVERNORAT,Port,T.PECHE,ESPECE,GROUPE,QR,Année
déc.-17,Est,Sousse,Hergla,Cotière,Chien de mer,P.blanc,28.4,2017
déc.-17,Est,Sousse,Hergla,Cotière,Raie,P.blanc,28.4,2017
déc.-17,Est,Sousse,Sidi Abdelhamid,Cotière,Chien de mer,P.blanc,92.3,2017
déc.-17,Est,Sousse,Sidi Abdelhamid,Cotière,Emissole,P.blanc,184.6,2017
déc.-17,Est,Sousse,Sidi Abdelhamid,Cotière,Raie,P.blanc,284,2017
déc.-17,Nord,Bizerte,Bizerte,Chalut Benthique,Chien de mer,P.blanc,2387.97,2017
déc.-17,Nord,Bizerte,Bizerte,Chalut Benthique,Raie,P.blanc,3316.95,2017
déc.-17,Nord,Bizerte,Bizerte,Cotière,Chien de mer,P.blanc,309.56,2017
déc.-17,Nord,Bizerte,Cap.Zebib,Cotière,Chien de mer,P.blanc,17.04,2017
déc.-17,Nord,Bizerte,Cap.Zebib,Cotière,Raie,P.blanc,34.08,2017
déc.-17,Nord,Jendouba,Tabarka,Chalut Benthique,Chien de mer,P.blanc,742.95,2017
déc.-17,Nord,Jendouba,Tabarka,Chalut Benthique,Raie,P.blanc,2035.8,2017
déc.-17,Nord,Jendouba,Tabarka,Cotière,Chien de mer,P.blanc,85.2,2017
déc.-17,Nord,Jendouba,Tabarka,Cotière,Emissole,P.blanc,28.4,2017
déc.-17,Nord,Jendouba,Tabarka,Cotière,Raie,P.blanc,49.7,2017
déc.-17,Nord,Jendouba,Tabarka,Cotière,Ange de mer,P.blanc,71,2017
déc.-17,Nord,Nabeul,Kélibia,Chalut Benthique,Chien de mer,P.blanc,721.89,2017
déc.-17,Nord,Nabeul,Kélibia,Chalut Benthique,Raie,P.blanc,5001.75,2017
déc.-17,Nord,Nabeul,Kélibia,Chalut Pélagique,Chien de mer,P.blanc,0,2017
déc.-17,Nord,Nabeul,Kélibia,Cotière,Chien de mer,P.blanc,144.84,2017
déc.-17,Nord,Nabeul,Sidi Daoud,Cotière,Chien de mer,P.blanc,269.8,2017
déc.-17,Nord,Tunis,La Goulette,Chalut Benthique,Chien de mer,P.blanc,994.5,2017
déc.-17,Nord,Tunis,La Goulette,Chalut Benthique,Emissole,P.blanc,1989,2017
déc.-17,Nord,Tunis,La Goulette,Chalut Benthique,Raie,P.blanc,1930.5,2017
déc.-17,Nord,Tunis,La Goulette,Cotière,Chien de mer,P.blanc,298.2,2017
déc.-17,Nord,Tunis,La Goulette,Cotière,Raie,P.blanc,326.6,2017
déc.-17,Sud,Medenine,Zarzis,Chalut Benthique,Chien de mer,P.blanc,35.1,2017
déc.-17,Sud,Medenine,Zarzis,Chalut Benthique,Emissole,P.blanc,87.75,2017
déc.-17,Sud,Medenine,Zarzis,Chalut Benthique,Raie,P.blanc,1825.2,2017
déc.-17,Sud,Medenine,Zarzis,Cotière,Emissole,P.blanc,12496,2017
déc.-17,Sud,Medenine,Zarzis,Cotière,Raie,P.blanc,1959.6,2017
déc.-17,Sud,Medenine,Houmtsouk,Cotière,Chien de mer,P.blanc,1278,2017
déc.-17,Sud,Medenine,Ajim,Cotière,Raie,P.blanc,127.8,2017
déc.-17,Sud,Medenine,Elketf,Cotière,Chien de mer,P.blanc,6390,2017
déc.-17,Sud,Medenine,Elketf,Cotière,Emissole,P.blanc,6390,2017
déc.-17,Sud,Medenine,Elketf,Cotière,Raie,P.blanc,17111,2017
déc.-17,Sud,Sfax,Sfax,Chalut Benthique,Chien de mer,P.blanc,3217.5,2017
déc.-17,Sud,Sfax,Sfax,Chalut Benthique,Raie,P.blanc,9976.59,2017
déc.-17,Est,Monastir,Monastir,Cotière,Raie,P.blanc,582.2,2017
déc.-17,Est,Monastir,Khnis,Cotière,Raie,P.blanc,180.34,2017
déc.-17,Est,Monastir,Ksibet el Madiouni,Cotière,Raie,P.blanc,159.04,2017
déc.-17,Est,Monastir,Teboulba,Chalut Benthique,Chien de mer,P.blanc,628.29,2017
déc.-17,Est,Monastir,Teboulba,Chalut Benthique,Raie,P.blanc,408.33,2017
déc.-17,Est,Monastir,Teboulba,Cotière,Chien de mer,P.blanc,245.66,2017
déc.-17,Est,Monastir,Teboulba,Cotière,Raie,P.blanc,363.52,2017
déc.-17,Est,Monastir,Bekalta,Cotière,Emissole,P.blanc,511.2,2017
déc.-17,Est,Monastir,Bekalta,Cotière,Raie,P.blanc,1491,2017
déc.-17,Sud,Gabes,Gabes,Cotière,Raie,P.blanc,1917,2017
déc.-17,Sud,Gabes,Zarrat,Cotière,Raie,P.blanc,269.8,2017
janv.-18,Nord,Jendouba,Tabarka,Chalut Benthique,Chien de mer,P.blanc,900.9,2018
janv.-18,Nord,Jendouba,Tabarka,Chalut Benthique,Raie,P.blanc,1602.9,2018
janv.-18,Nord,Jendouba,Tabarka,Cotière,Chien de mer,P.blanc,42.6,2018
janv.-18,Nord,Jendouba,Tabarka,Cotière,Emissole,P.blanc,28.4,2018
janv.-18,Nord,Jendouba,Tabarka,Cotière,Raie,P.blanc,42.6,2018
janv.-18,Nord,Jendouba,Tabarka,Cotière,Ange de mer,P.blanc,99.4,2018
janv.-18,Nord,Bizerte,Bizerte,Chalut Benthique,Chien de mer,P.blanc,2819.7,2018
janv.-18,Nord,Bizerte,Bizerte,Chalut Benthique,Raie,P.blanc,4125.42,2018
janv.-18,Nord,Bizerte,Bizerte,Cotière,Chien de mer,P.blanc,951.4,2018
janv.-18,Nord,Bizerte,Cap.Zebib,Cotière,Chien de mer,P.blanc,22.72,2018
janv.-18,Nord,Tunis,La Goulette,Chalut Benthique,Chien de mer,P.blanc,702,2018
janv.-18,Nord,Tunis,La Goulette,Chalut Benthique,Emissole,P.blanc,2279.16,2018
janv.-18,Nord,Tunis,La Goulette,Chalut Benthique,Raie,P.blanc,3333.33,2018
janv.-18,Nord,Tunis,La Goulette,Cotière,Chien de mer,P.blanc,210.16,2018
janv.-18,Nord,Tunis,La Goulette,Cotière,Raie,P.blanc,178.92,2018
janv.-18,Est,Sousse,Sousse,Chalut Benthique,Chien de mer,P.blanc,2753.01,2018
janv.-18,Est,Sousse,Sousse,Chalut Benthique,Raie,P.blanc,3437.46,2018
janv.-18,Est,Sousse,Sousse,Cotière,Chien de mer,P.blanc,539.6,2018
janv.-18,Est,Sousse,Sousse,Cotière,Raie,P.blanc,568,2018
janv.-18,Est,Sousse,Sidi Abdelhamid,Cotière,Chien de mer,P.blanc,269.8,2018
janv.-18,Est,Sousse,Sidi Abdelhamid,Cotière,Raie,P.blanc,397.6,2018
janv.-18,Est,Monastir,Monastir,Chalut Benthique,Chien de mer,P.blanc,292.5,2018
janv.-18,Est,Monastir,Monastir,Chalut Benthique,Raie,P.blanc,397.8,2018
janv.-18,Est,Monastir,Monastir,Cotière,Raie,P.blanc,184.6,2018
janv.-18,Est,Monastir,Teboulba,Chalut Benthique,Chien de mer,P.blanc,985.14,2018
janv.-18,Est,Monastir,Teboulba,Chalut Benthique,Raie,P.blanc,600.21,2018
janv.-18,Est,Monastir,Teboulba,Cotière,Chien de mer,P.blanc,731.3,2018
janv.-18,Est,Monastir,Teboulba,Cotière,Raie,P.blanc,952.82,2018
janv.-18,Est,Monastir,Bekalta,Cotière,Emissole,P.blanc,894.6,2018
janv.-18,Est,Monastir,Bekalta,Cotière,Raie,P.blanc,1945.4,2018
janv.-18,Est,Mahdia,Mahdia,Chalut Benthique,Chien de mer,P.blanc,379.08,2018
janv.-18,Est,Mahdia,Mahdia,Chalut Benthique,Raie,P.blanc,2027.61,2018
janv.-18,Est,Mahdia,Mahdia,Cotière,Chien de mer,P.blanc,18.46,2018
janv.-18,Est,Mahdia,Mahdia,Cotière,Raie,P.blanc,68.16,2018
janv.-18,Est,Mahdia,Chebba,Chalut Benthique,Chien de mer,P.blanc,49315.5,2018
janv.-18,Est,Mahdia,Chebba,Chalut Benthique,Raie,P.blanc,10647,2018
janv.-18,Est,Mahdia,Chebba,Cotière,Chien de mer,P.blanc,7980.4,2018
janv.-18,Est,Mahdia,Chebba,Cotière,Raie,P.blanc,1760.8,2018
janv.-18,Sud,Sfax,Sfax,Chalut Benthique,Chien de mer,P.blanc,2046.33,2018
janv.-18,Sud,Sfax,Sfax,Chalut Benthique,Raie,P.blanc,4295.07,2018
janv.-18,Sud,Medenine,Zarzis,Cotière,Chien de mer,P.blanc,1988,2018
janv.-18,Sud,Medenine,Zarzis,Cotière,Emissole,P.blanc,2726.4,2018
janv.-18,Sud,Medenine,Zarzis,Cotière,Raie,P.blanc,113.6,2018
janv.-18,Sud,Medenine,Houmtsouk,Cotière,Raie,P.blanc,1704,2018
janv.-18,Sud,Medenine,Elketf,Cotière,Chien de mer,P.blanc,4061.2,2018
janv.-18,Sud,Medenine,Elketf,Cotière,Emissole,P.blanc,29465,2018
janv.-18,Sud,Medenine,Elketf,Cotière,Raie,P.blanc,11132.8,2018
janv.-18,Nord,Nabeul,Kélibia,Chalut Benthique,Chien de mer,P.blanc,2301.39,2018
janv.-18,Nord,Nabeul,Kélibia,Chalut Benthique,Raie,P.blanc,7411.95,2018
janv.-18,Nord,Nabeul,Kélibia,Cotière,Chien de mer,P.blanc,3429.3,2018
janv.-18,Nord,Nabeul,Kélibia,Cotière,Raie,P.blanc,369.2,2018
janv.-18,Nord,Nabeul,Soluman,Cotière,Chien de mer,P.blanc,203.06,2018
janv.-18,Nord,Nabeul,Soluman,Cotière,Emissole,P.blanc,0,2018
janv.-18,Nord,Nabeul,Soluman,Cotière,Raie,P.blanc,0,2018
janv.-18,Nord,Nabeul,Soluman,Cotière,Ange de mer,P.blanc,0,2018
janv.-18,Nord,Nabeul,Sidi Daoud,Cotière,Chien de mer,P.blanc,326.6,2018
janv.-18,Est,Nabeul,Beni Khia r,Cotière,Chien de mer,P.blanc,127.8,2018
janv.-18,Est,Nabeul,Beni Khia r,Cotière,Raie,P.blanc,127.8,2018
janv.-18,Nord,Bèja,Zouaraa,Cotière,Raie,P.blanc,1136,2018
janv.-18,Sud,Gabes,Gabes,Cotière,Chien de mer,P.blanc,0,2018
févr.-18,Nord,Jendouba,Tabarka,Chalut Benthique,Chien de mer,P.blanc,655.2,2018
févr.-18,Nord,Jendouba,Tabarka,Chalut Benthique,Raie,P.blanc,1216.8,2018
févr.-18,Nord,Jendouba,Tabarka,Cotière,Chien de mer,P.blanc,170.4,2018
févr.-18,Nord,Jendouba,Tabarka,Cotière,Raie,P.blanc,85.2,2018
févr.-18,Nord,Jendouba,Tabarka,Cotière,Ange de mer,P.blanc,42.6,2018
févr.-18,Nord,Bizerte,Bizerte,Chalut Benthique,Chien de mer,P.blanc,2194.92,2018
févr.-18,Nord,Bizerte,Bizerte,Chalut Benthique,Raie,P.blanc,4226.04,2018
févr.-18,Nord,Bizerte,Bizerte,Cotière,Chien de mer,P.blanc,116.44,2018
févr.-18,Nord,Bizerte,Bizerte,Cotière,Raie,P.blanc,14.2,2018
févr.-18,Nord,Bizerte,Mel. A.errahman,Lagunaire,Raie,P.blanc,160,2018
févr.-18,Nord,Bizerte,Cap.Zebib,Cotière,Chien de mer,P.blanc,55.38,2018
févr.-18,Nord,Tunis,La Goulette,Chalut Benthique,Chien de mer,P.blanc,1107.99,2018
févr.-18,Nord,Tunis,La Goulette,Chalut Benthique,Emissole,P.blanc,1647.36,2018
févr.-18,Nord,Tunis,La Goulette,Chalut Benthique,Raie,P.blanc,2377.44,2018
févr.-18,Est,Sousse,Sousse,Chalut Benthique,Chien de mer,P.blanc,2372.76,2018
févr.-18,Est,Sousse,Sousse,Chalut Benthique,Raie,P.blanc,3665.61,2018
févr.-18,Est,Sousse,Sousse,Cotière,Chien de mer,P.blanc,198.8,2018
févr.-18,Est,Sousse,Sousse,Cotière,Raie,P.blanc,411.8,2018
févr.-18,Est,Sousse,Hergla,Cotière,Raie,P.blanc,68.16,2018
févr.-18,Est,Sousse,Sidi Abdelhamid,Cotière,Chien de mer,P.blanc,106.5,2018
févr.-18,Est,Sousse,Sidi Abdelhamid,Cotière,Raie,P.blanc,326.6,2018
févr.-18,Est,Monastir,Monastir,Chalut Benthique,Chien de mer,P.blanc,234,2018
févr.-18,Est,Monastir,Monastir,Chalut Benthique,Raie,P.blanc,678.6,2018
févr.-18,Est,Monastir,Monastir,Cotière,Chien de mer,P.blanc,215.84,2018
févr.-18,Est,Monastir,Monastir,Cotière,Raie,P.blanc,230.04,2018
févr.-18,Nord,Nabeul,Kélibia,Chalut Benthique,Chien de mer,P.blanc,1095.12,2018
févr.-18,Nord,Nabeul,Kélibia,Chalut Benthique,Raie,P.blanc,5393.7,2018
févr.-18,Nord,Nabeul,Kélibia,Cotière,Chien de mer,P.blanc,8737.26,2018
févr.-18,Nord,Nabeul,Kélibia,Cotière,Raie,P.blanc,653.2,2018
févr.-18,Nord,Nabeul,Soluman,Cotière,Chien de mer,P.blanc,203.06,2018
févr.-18,Nord,Nabeul,Soluman,Cotière,Emissole,P.blanc,0,2018
févr.-18,Nord,Nabeul,Soluman,Cotière,Raie,P.blanc,0,2018
févr.-18,Nord,Nabeul,Soluman,Cotière,Ange de mer,P.blanc,0,2018
févr.-18,Nord,Nabeul,Sidi Daoud,Cotière,Chien de mer,P.blanc,63.9,2018
févr.-18,Est,Nabeul,Beni Khia r,Cotière,Chien de mer,P.blanc,42.6,2018
févr.-18,Est,Nabeul,Beni Khia r,Cotière,Raie,P.blanc,383.4,2018
févr.-18,Est,Monastir,Khnis,Cotière,Raie,P.blanc,195.96,2018
févr.-18,Est,Monastir,Sayada,Chalut Benthique,Chien de mer,P.blanc,128.7,2018
févr.-18,Est,Monastir,Teboulba,Chalut Benthique,Chien de mer,P.blanc,721.89,2018
févr.-18,Est,Monastir,Teboulba,Chalut Benthique,Raie,P.blanc,335.79,2018
févr.-18,Est,Monastir,Teboulba,Cotière,Chien de mer,P.blanc,437.36,2018
févr.-18,Est,Monastir,Teboulba,Cotière,Raie,P.blanc,654.62,2018
févr.-18,Est,Monastir,Bekalta,Cotière,Emissole,P.blanc,1079.2,2018
févr.-18,Est,Monastir,Bekalta,Cotière,Raie,P.blanc,1178.6,2018
févr.-18,Est,Mahdia,Mahdia,Chalut Benthique,Chien de mer,P.blanc,422.37,2018
févr.-18,Est,Mahdia,Mahdia,Chalut Benthique,Raie,P.blanc,3154.32,2018
févr.-18,Est,Mahdia,Mahdia,Cotière,Chien de mer,P.blanc,80.94,2018
févr.-18,Est,Mahdia,Mahdia,Cotière,Raie,P.blanc,51.12,2018
févr.-18,Est,Mahdia,Chebba,Chalut Benthique,Chien de mer,P.blanc,50450.4,2018
févr.-18,Est,Mahdia,Chebba,Chalut Benthique,Raie,P.blanc,10015.2,2018
févr.-18,Est,Mahdia,Chebba,Cotière,Chien de mer,P.blanc,6418.4,2018
févr.-18,Est,Mahdia,Chebba,Cotière,Raie,P.blanc,1597.5,2018
févr.-18,Est,Mahdia,Chebba,Feu,Chien de mer,P.blanc,,2018
févr.-18,Sud,Sfax,Sfax,Chalut Benthique,Chien de mer,P.blanc,900.9,2018
févr.-18,Sud,Sfax,Sfax,Chalut Benthique,Raie,P.blanc,3467.88,2018
févr.-18,Sud,Medenine,Zarzis,Chalut Benthique,Raie,P.blanc,585,2018
févr.-18,Sud,Medenine,Zarzis,Cotière,Emissole,P.blanc,9542.4,2018
févr.-18,Sud,Medenine,Zarzis,Cotière,Raie,P.blanc,3692,2018
févr.-18,Sud,Medenine,Zarzis,Cotière,Ange de mer,P.blanc,1931.2,2018
févr.-18,Sud,Medenine,Houmtsouk,Cotière,Chien de mer,P.blanc,710,2018
févr.-18,Sud,Medenine,Houmtsouk,Cotière,Raie,P.blanc,2130,2018
févr.-18,Sud,Medenine,Ajim,Cotière,Raie,P.blanc,142,2018
févr.-18,Sud,Medenine,Elketf,Cotière,Chien de mer,P.blanc,5438.6,2018
févr.-18,Sud,Medenine,Elketf,Cotière,Emissole,P.blanc,12694.8,2018
févr.-18,Sud,Medenine,Elketf,Cotière,Raie,P.blanc,3635.2,2018
févr.-18,Sud,Medenine,Hassi Jallaba,Cotière,Raie,P.blanc,71,2018
févr.-18,Nord,Ben Arous,Hammam lif,Cotière,Raie,P.blanc,184.6,2018
févr.-18,Nord,Bèja,Zouaraa,Cotière,Raie,P.blanc,1065,2018
mars-18,Nord,Jendouba,Tabarka,Chalut Benthique,Chien de mer,P.blanc,573.3,2018
mars-18,Nord,Jendouba,Tabarka,Chalut Benthique,Raie,P.blanc,1275.3,2018
mars-18,Nord,Jendouba,Tabarka,Cotière,Chien de mer,P.blanc,71,2018
mars-18,Nord,Jendouba,Tabarka,Cotière,Raie,P.blanc,85.2,2018
mars-18,Nord,Jendouba,Tabarka,Cotière,Ange de mer,P.blanc,170.4,2018
mars-18,Nord,Bizerte,Bizerte,Chalut Benthique,Chien de mer,P.blanc,1287,2018
mars-18,Nord,Bizerte,Bizerte,Chalut Benthique,Raie,P.blanc,2262.78,2018
mars-18,Nord,Bizerte,Bizerte,Cotière,Chien de mer,P.blanc,377.72,2018
mars-18,Nord,Bizerte,Mel. A.errahman,Lagunaire,Raie,P.blanc,55,2018
mars-18,Nord,Bizerte,Cap.Zebib,Cotière,Chien de mer,P.blanc,49.7,2018
mars-18,Nord,Bizerte,Cap.Zebib,Cotière,Raie,P.blanc,62.48,2018
mars-18,Nord,Tunis,La Goulette,Chalut Benthique,Chien de mer,P.blanc,1023.75,2018
mars-18,Nord,Tunis,La Goulette,Chalut Benthique,Emissole,P.blanc,2310.75,2018
mars-18,Nord,Tunis,La Goulette,Chalut Benthique,Raie,P.blanc,2252.25,2018
mars-18,Nord,Tunis,La Goulette,Cotière,Chien de mer,P.blanc,198.8,2018
mars-18,Nord,Tunis,La Goulette,Cotière,Raie,P.blanc,230.04,2018
mars-18,Est,Sousse,Sousse,Chalut Benthique,Chien de mer,P.blanc,1901.25,2018
mars-18,Est,Sousse,Sousse,Chalut Benthique,Raie,P.blanc,3254.94,2018
mars-18,Est,Sousse,Sousse,Cotière,Chien de mer,P.blanc,1207,2018
mars-18,Est,Sousse,Sousse,Cotière,Raie,P.blanc,1704,2018
mars-18,Est,Sousse,Sidi Abdelhamid,Cotière,Chien de mer,P.blanc,568,2018
mars-18,Est,Sousse,Sidi Abdelhamid,Cotière,Raie,P.blanc,908.8,2018
mars-18,Est,Monastir,Monastir,Chalut Benthique,Raie,P.blanc,163.8,2018
mars-18,Est,Monastir,Monastir,Cotière,Chien de mer,P.blanc,289.68,2018
mars-18,Est,Monastir,Monastir,Cotière,Raie,P.blanc,268.38,2018
mars-18,Est,Monastir,Khnis,Cotière,Raie,P.blanc,174.66,2018
mars-18,Est,Monastir,Sayada,Chalut Benthique,Raie,P.blanc,269.1,2018
mars-18,Est,Monastir,Teboulba,Chalut Benthique,Chien de mer,P.blanc,1801.8,2018
mars-18,Est,Monastir,Teboulba,Chalut Benthique,Raie,P.blanc,547.56,2018
mars-18,Est,Monastir,Teboulba,Cotière,Chien de mer,P.blanc,1145.94,2018
mars-18,Est,Monastir,Teboulba,Cotière,Raie,P.blanc,538.18,2018
mars-18,Est,Monastir,Bekalta,Cotière,Emissole,P.blanc,1391.6,2018
mars-18,Est,Monastir,Bekalta,Cotière,Raie,P.blanc,1235.4,2018
mars-18,Est,Mahdia,Mahdia,Chalut Benthique,Chien de mer,P.blanc,262.08,2018
mars-18,Est,Mahdia,Mahdia,Chalut Benthique,Raie,P.blanc,3056.04,2018
mars-18,Est,Mahdia,Mahdia,Cotière,Chien de mer,P.blanc,42.6,2018
mars-18,Est,Mahdia,Mahdia,Cotière,Raie,P.blanc,119.28,2018
mars-18,Est,Mahdia,Chebba,Chalut Benthique,Chien de mer,P.blanc,46946.25,2018
mars-18,Est,Mahdia,Chebba,Chalut Benthique,Raie,P.blanc,14671.8,2018
mars-18,Est,Mahdia,Chebba,Cotière,Chien de mer,P.blanc,7952,2018
mars-18,Est,Mahdia,Chebba,Cotière,Raie,P.blanc,1618.8,2018
mars-18,Sud,Sfax,Sfax,Chalut Benthique,Chien de mer,P.blanc,1657.89,2018
mars-18,Sud,Sfax,Sfax,Chalut Benthique,Raie,P.blanc,2767.05,2018
mars-18,Sud,Medenine,Zarzis,Chalut Benthique,Chien de mer,P.blanc,29.25,2018
mars-18,Sud,Medenine,Zarzis,Chalut Benthique,Emissole,P.blanc,205.92,2018
mars-18,Sud,Medenine,Zarzis,Chalut Benthique,Raie,P.blanc,2737.8,2018
mars-18,Sud,Medenine,Zarzis,Cotière,Emissole,P.blanc,4446.02,2018
mars-18,Sud,Medenine,Zarzis,Cotière,Raie,P.blanc,2024.92,2018
mars-18,Sud,Medenine,Zarzis,Cotière,Ange de mer,P.blanc,129.22,2018
mars-18,Sud,Medenine,Houmtsouk,Cotière,Chien de mer,P.blanc,1846,2018
mars-18,Sud,Medenine,Houmtsouk,Cotière,Raie,P.blanc,2556,2018
mars-18,Sud,Medenine,Ajim,Cotière,Raie,P.blanc,1008.2,2018
mars-18,Sud,Medenine,Elketf,Cotière,Chien de mer,P.blanc,3479,2018
mars-18,Sud,Medenine,Elketf,Cotière,Emissole,P.blanc,17608,2018
mars-18,Nord,Bizerte,Sidi Mechreg,Cotière,Chien de mer,P.blanc,241.4,2018
mars-18,Nord,Nabeul,Kélibia,Chalut Benthique,Chien de mer,P.blanc,1571.31,2018
mars-18,Nord,Nabeul,Kélibia,Chalut Benthique,Raie,P.blanc,5992.74,2018
mars-18,Nord,Nabeul,Kélibia,Cotière,Chien de mer,P.blanc,2953.6,2018
mars-18,Nord,Nabeul,Kélibia,Cotière,Raie,P.blanc,468.6,2018
mars-18,Nord,Nabeul,Sidi Daoud,Cotière,Chien de mer,P.blanc,56.8,2018
mars-18,Est,Nabeul,Beni Khia r,Cotière,Chien de mer,P.blanc,426,2018
mars-18,Est,Nabeul,Beni Khia r,Cotière,Raie,P.blanc,213,2018
mars-18,Nord,Nabeul,Hawaria,Cotière,Chien de mer,P.blanc,146.26,2018
mars-18,Nord,Bèja,Zouaraa,Cotière,Raie,P.blanc,852,2018
avr.-18,Nord,Jendouba,Tabarka,Chalut Benthique,Chien de mer,P.blanc,468,2018
avr.-18,Nord,Jendouba,Tabarka,Chalut Benthique,Raie,P.blanc,1661.4,2018
avr.-18,Nord,Jendouba,Tabarka,Cotière,Chien de mer,P.blanc,142,2018
avr.-18,Nord,Jendouba,Tabarka,Cotière,Raie,P.blanc,85.2,2018
avr.-18,Nord,Jendouba,Tabarka,Cotière,Ange de mer,P.blanc,369.2,2018
avr.-18,Nord,Bizerte,Bizerte,Chalut Benthique,Chien de mer,P.blanc,1118.52,2018
avr.-18,Nord,Bizerte,Bizerte,Chalut Benthique,Raie,P.blanc,3753.36,2018
avr.-18,Nord,Bizerte,Bizerte,Cotière,Chien de mer,P.blanc,1579.04,2018
avr.-18,Nord,Bizerte,Bizerte,Cotière,Raie,P.blanc,56.8,2018
avr.-18,Nord,Bizerte,Mel. A.errahman,Lagunaire,Raie,P.blanc,145,2018
avr.-18,Nord,Bizerte,Cap.Zebib,Cotière,Chien de mer,P.blanc,142,2018
avr.-18,Nord,Bizerte,Cap.Zebib,Cotière,Raie,P.blanc,112.18,2018
avr.-18,Nord,Bizerte,Ghar.El melh,Cotière,Chien de mer,P.blanc,184.6,2018
avr.-18,Nord,Tunis,La Goulette,Chalut Benthique,Chien de mer,P.blanc,672.75,2018
avr.-18,Nord,Tunis,La Goulette,Chalut Benthique,Emissole,P.blanc,2441.79,2018
avr.-18,Nord,Tunis,La Goulette,Chalut Benthique,Raie,P.blanc,3096.99,2018
avr.-18,Nord,Tunis,La Goulette,Cotière,Chien de mer,P.blanc,71,2018
avr.-18,Nord,Ben Arous,Rades,Cotière,Raie,P.blanc,127.8,2018
avr.-18,Est,Sousse,Sousse,Chalut Benthique,Chien de mer,P.blanc,1916.46,2018
avr.-18,Est,Sousse,Sousse,Chalut Benthique,Raie,P.blanc,2935.53,2018
avr.-18,Est,Sousse,Sousse,Cotière,Chien de mer,P.blanc,198.8,2018
avr.-18,Est,Sousse,Sousse,Cotière,Raie,P.blanc,255.6,2018
avr.-18,Est,Sousse,Hergla,Cotière,Raie,P.blanc,76.68,2018
avr.-18,Est,Sousse,Sidi Abdelhamid,Cotière,Chien de mer,P.blanc,85.2,2018
avr.-18,Est,Sousse,Sidi Abdelhamid,Cotière,Raie,P.blanc,113.6,2018
avr.-18,Est,Monastir,Monastir,Chalut Benthique,Raie,P.blanc,631.8,2018
avr.-18,Est,Monastir,Khnis,Cotière,Raie,P.blanc,318.08,2018
avr.-18,Est,Monastir,Ksibet el Madiouni,Cotière,Raie,P.blanc,316.66,2018
avr.-18,Est,Monastir,Sayada,Chalut Benthique,Raie,P.blanc,468,2018
avr.-18,Est,Monastir,Teboulba,Chalut Benthique,Chien de mer,P.blanc,1664.91,2018
avr.-18,Est,Monastir,Teboulba,Chalut Benthique,Raie,P.blanc,455.13,2018
avr.-18,Est,Monastir,Teboulba,Cotière,Chien de mer,P.blanc,1469.7,2018
avr.-18,Est,Monastir,Teboulba,Cotière,Raie,P.blanc,763.96,2018
avr.-18,Est,Monastir,Bekalta,Cotière,Emissole,P.blanc,1221.2,2018
avr.-18,Est,Monastir,Bekalta,Cotière,Raie,P.blanc,1803.4,2018
avr.-18,Est,Mahdia,Mahdia,Chalut Benthique,Chien de mer,P.blanc,566.28,2018
avr.-18,Est,Mahdia,Mahdia,Chalut Benthique,Raie,P.blanc,2431.26,2018
avr.-18,Est,Mahdia,Mahdia,Cotière,Chien de mer,P.blanc,411.8,2018
avr.-18,Est,Mahdia,Mahdia,Cotière,Raie,P.blanc,136.32,2018
avr.-18,Est,Mahdia,Chebba,Chalut Benthique,Chien de mer,P.blanc,52790.4,2018
avr.-18,Est,Mahdia,Chebba,Chalut Benthique,Raie,P.blanc,17830.8,2018
avr.-18,Est,Mahdia,Chebba,Cotière,Chien de mer,P.blanc,8804,2018
avr.-18,Est,Mahdia,Chebba,Cotière,Raie,P.blanc,1746.6,2018
avr.-18,Sud,Sfax,Sfax,Chalut Benthique,Chien de mer,P.blanc,2017.08,2018
avr.-18,Sud,Sfax,Sfax,Chalut Benthique,Raie,P.blanc,4976.01,2018
avr.-18,Sud,Medenine,Zarzis,Chalut Benthique,Emissole,P.blanc,26.91,2018
avr.-18,Sud,Medenine,Zarzis,Chalut Benthique,Raie,P.blanc,985.14,2018
avr.-18,Sud,Medenine,Zarzis,Chalut Benthique,Ange de mer,P.blanc,163.8,2018
avr.-18,Sud,Medenine,Zarzis,Cotière,Chien de mer,P.blanc,169945.6,2018
avr.-18,Sud,Medenine,Zarzis,Cotière,Emissole,P.blanc,21385.2,2018
avr.-18,Sud,Medenine,Houmtsouk,Cotière,Chien de mer,P.blanc,6390,2018
avr.-18,Sud,Medenine,Houmtsouk,Cotière,Raie,P.blanc,12638,2018
avr.-18,Sud,Medenine,Ajim,Cotière,Raie,P.blanc,979.8,2018
avr.-18,Sud,Medenine,Ajim,Cotière,Ange de mer,P.blanc,326.6,2018
avr.-18,Sud,Medenine,Elketf,Cotière,Chien de mer,P.blanc,6546.2,2018
avr.-18,Sud,Medenine,Elketf,Cotière,Emissole,P.blanc,9230,2018
avr.-18,Sud,Medenine,Biban,Lagunaire,Raie,P.blanc,20,2018
avr.-18,Sud,Medenine,Aghir,Cotière,Chien de mer,P.blanc,1562,2018
avr.-18,Sud,Medenine,Hassi Jallaba,Cotière,Chien de mer,P.blanc,1562,2018
avr.-18,Nord,Ben Arous,Hammam lif,Cotière,Raie,P.blanc,92.3,2018
avr.-18,Sud,Sfax,Mellita,Cotière,Raie,P.blanc,4260,2018
avr.-18,Sud,Sfax,Kratten,Cotière,Raie,P.blanc,426,2018
